iteration,primal_norm,dual_norm,centering_residual,complementarity,step_size_guess,x_mean,s_mean,y_mean,problem_size_n,problem_size_m,direction_guess,problem_id
20,62.204669692750144,58.35258389349297,36.02671137905768,118.07824923083788,0.12157665459056936,2.0407653150533074,2.0407653150533074,3.1009153501222766,20,10,0,62
21,65.52121075322427,61.31508858429679,40.06919121045191,129.5640834911221,0.10941898913151243,2.1071399482087996,2.1071399482087996,3.2714114877358518,20,10,0,62
22,69.02850470547779,64.45970031231083,44.52854043114945,142.2676973432402,0.0984770902183612,2.1755438148529342,2.1755438148529342,3.4509204563483564,20,10,0,62
23,72.73698312891224,67.79566111837988,49.44923758253376,156.3305901553102,0.08862938119652508,2.246101548814374,2.246101548814374,3.639938755508666,20,10,0,62
24,76.65771281640298,71.33281360268968,54.880544310214745,171.91108002014914,0.07976644307687257,2.3189451733458295,2.3189451733458295,3.8389892243780253,20,10,0,62
25,80.80242816654442,75.0816320622849,60.87709574434673,189.18626055505177,0.07178979876918531,2.394214496616715,2.394214496616715,4.04862253932316,20,10,0,62
26,85.18356602001715,79.05325543815478,67.49955967465286,208.35418669057185,0.06461081889226679,2.472057533151406,2.472057533151406,4.269418790240715,20,10,0,62
27,89.81430300354056,83.25952221526339,74.8153725816791,229.63631620147558,0.05814973700304011,2.5526309525461492,2.5526309525461492,4.5019891402426975,20,10,0,62
28,94.70859545993834,87.71300742064518,82.89956155281814,253.28023688400452,0.0523347633027361,2.636100556891427,2.636100556891427,4.746977573571171,20,10,0,62
29,99.88122205731506,92.42706186699947,91.83566217629725,279.5627128052766,0.04710128697246249,2.7226417884248435,2.7226417884248435,5.00506273686357,20,10,0,62
0,21.068011518302736,26.573239958630353,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,63
1,21.6400058316363,26.7624547686858,0.9188826450266065,21.677045414195902,0.9,1.0401607926501502,1.0401607926501502,1.0488549355447803,20,10,0,63
2,22.286536314770856,27.01989540328701,1.8464385534100398,23.501387571363,0.81,1.0804249238228836,1.0804249238228836,1.099319199981147,20,10,0,63
3,23.008639545791763,27.348397556280627,2.790335572359274,25.477943492182053,0.7290000000000001,1.1208181052058455,1.1208181052058455,1.1514306296777335,20,10,0,63
4,23.80790797827086,27.751228331812495,3.758261072757384,27.613090600015745,0.6561000000000001,1.1613679076626253,1.1613679076626253,1.2052322671233238,20,10,0,63
5,24.686486174959544,28.232065806111066,4.7580132679934195,29.914779783937846,0.5904900000000002,1.2021038270248001,1.2021038270248001,1.2607723982668855,20,10,0,63
6,25.647065816324453,28.794979973011905,5.797594726805945,32.39267357268675,0.5314410000000002,1.2430573582842963,1.2430573582842963,1.318104614256982,20,10,0,63
7,26.692880824232663,29.444415928203597,6.885309084286092,35.058311639853684,0.47829690000000014,1.2842620784323817,1.2842620784323817,1.3772878975565084,20,10,0,63
8,27.827703693444608,30.18518020212225,8.029862089995289,37.925306338898714,0.43046721000000016,1.3257537382285065,1.3257537382285065,1.4383867325296307,20,10,0,63
9,29.0558438820577,31.022431142278904,9.240468295541126,41.00957148930816,0.38742048900000015,1.367570363220195,1.367570363220195,1.5014712407180215,20,10,0,63
10,30.382148896754856,31.96167416823225,10.526964875142653,44.32958821170035,0.34867844010000015,1.4097523643743952,1.4097523643743952,1.5666173411435511,20,10,0,63
11,31.812008528964885,33.00876258159789,11.89993429175335,47.90671225018359,0.31381059609000017,1.4523426587213368,1.4523426587213368,1.633906936095179,20,10,0,63
12,33.35136255586832,34.16990442360392,13.370837769204861,51.76552793608418,0.28242953648100017,1.4953868004541433,1.4953868004541433,1.7034281229794228,20,10,0,63
13,35.0067121132654,35.45167565467266,14.952161809610674,55.93425475088805,0.25418658283290013,1.5389331229714165,1.5389331229714165,1.7752754329371239,20,10,0,63
14,36.785134871168,36.86103970841183,16.657580307971067,60.44521335197792,0.22876792454961012,1.5830328923959225,1.5830328923959225,1.8495500970548289,20,10,0,63
15,38.69430409234846,38.405373269503386,18.502135166600144,65.33535894836012,0.2058911320946491,1.627740473150562,1.627740473150562,1.9263603411276233,20,10,0,63
16,40.74251162386312,40.092497960223476,20.502438705687393,70.64689107295379,0.1853020188851842,1.6731135062232088,1.6731135062232088,2.0058217100622593,20,10,0,63
17,42.938694857211,41.93071750596996,22.67690160902052,76.42795011341076,0.16677181699666577,1.719213100804963,1.719213100804963,2.0880574231455755,20,10,0,63
18,45.29246769047416,43.928859890948104,25.045990642625988,82.73341245780088,0.1500946352969992,1.7661040400421038,1.7661040400421038,2.1731987615441266,20,10,0,63
19,47.81415553244209,46.096324008851454,27.63252094684442,89.62579781090365,0.13508517176729928,1.813855001700795,1.813855001700795,2.2613854895473304,20,10,0,63
20,50.51483440195865,48.44313035241988,30.461988338263197,97.17630417092995,0.12157665459056936,1.8625387946056329,1.8625387946056329,2.3527663112189137,20,10,0,63
21,53.40637419373281,50.979975359390814,33.56294777730913,105.46598815898118,0.10941898913151243,1.9122326117786934,1.9122326117786934,2.447499364280786,20,10,0,63
22,56.50148620327735,53.718289128712165,36.96744497188171,114.58711090284653,0.0984770902183612,1.963018301275115,1.963018301275115,2.5457527532203406,20,10,0,63
23,59.813775027511845,56.67029632872207,40.71150901052942,124.64467253659906,0.08862938119652508,2.0149826557847406,2.0149826557847406,2.6477051237874356,20,10,0,63
24,63.35779498319848,59.84908022889125,44.83571496560986,135.7581616377586,0.07976644307687257,2.068217722147249,2.068217722147249,2.753546281231611,20,10,0,63
25,67.14911121230777,63.26864989162837,49.38582659520775,148.06354964141798,0.07178979876918531,2.122821132010841,2.122821132010841,2.8634778548244855,20,10,0,63
26,71.2043656713338,66.94401065599943,54.413530622639776,161.71556451054374,0.06461081889226679,2.1788964549523224,2.1788964549523224,2.9777140114173855,20,10,0,63
27,75.54134823032295,70.89123812866673,59.977275607763104,176.8902827776528,0.05814973700304011,2.2365535754696118,2.2365535754696118,3.096482221001256,20,10,0,63
28,80.1790731368668,75.1275559683405,66.14323017250172,193.78808458965142,0.0523347633027361,2.2959090953568135,2.2959090953568135,3.220024077465589,20,10,0,63
29,85.1378611305329,79.67141780926893,72.98637733600779,212.63702268111336,0.04710128697246249,2.3570867630773433,2.3570867630773433,3.3485961779965985,20,10,0,63
0,18.832723835078234,27.07600432509699,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,64
1,19.408615138330546,27.20894684207754,0.9605582037161258,22.015872643344157,0.9,1.048564041058072,1.048564041058072,1.0516540700135828,20,10,0,64
2,20.053613515954744,27.400998699207403,1.923909429556676,24.16605977112835,0.81,1.0967861794570948,1.0967861794570948,1.1042366485871373,20,10,0,64
3,20.766086164350405,27.653343258713033,2.898094293189545,26.455460564410767,0.7290000000000001,1.1447160609143023,1.1447160609143023,1.1578489169418058,20,10,0,64
4,21.544841630844203,27.96735540938327,3.891094113502704,28.890145334110684,0.6561000000000001,1.192403002690595,1.192403002690595,1.2125934839965335,20,10,0,64
5,22.389134600448628,28.344582159079724,4.91087748995886,31.47741888875098,0.5904900000000002,1.239896143817163,1.239896143817163,1.268574628681809,20,10,0,64
6,23.298660283059455,28.786725805152493,5.965445531563834,34.225897471798994,0.5314410000000002,1.2872445927898748,1.2872445927898748,1.3258985424024365,20,10,0,64
7,24.27354179375771,29.29563000652208,7.06287706797529,37.14559980078323,0.47829690000000014,1.3344975733058173,1.3344975733058173,1.3846735723891384,20,10,0,64
8,25.314313413978244,29.873269003123706,8.211375124030866,40.24805291647762,0.43046721000000016,1.381704568598938,1.381704568598938,1.445010466663713,20,10,0,64
9,26.421902020607956,30.52174013317947,9.41931586869239,43.54641372948475,0.38742048900000015,1.4289154649168219,1.4289154649168219,1.507022621330196,20,10,0,64
10,27.59760838470293,31.243259694238585,10.695301169650753,47.0556073360258,0.34867844010000015,1.476180694668072,1.476180694668072,1.570826330894898,20,10,0,64
11,28.843089530680885,32.04016208896416,12.048215807759968,50.79248336715464,0.31381059609000017,1.5235513797595308,1.5235513797595308,1.6365410423111946,20,10,0,64
12,30.160342933256086,32.9149020998938,13.48729034214483,54.775991838456335,0.28242953648100017,1.571079475634518,1.571079475634518,1.7042896134404792,20,10,0,64
13,31.551693013452454,33.87006005618671,15.022170576037812,59.027380183130575,0.25418658283290013,1.6188179165173673,1.6188179165173673,1.7741985766185855,20,10,0,64
14,33.01978016563441,34.90834959487901,16.662994560980707,63.57041338284154,0.22876792454961012,1.6668207623656943,1.6668207623656943,1.8463984080173002,20,10,0,64
15,34.5675523890627,36.0326276820293,18.420478095761144,68.43161936061357,0.2058911320946491,1.7151433480300216,1.7151433480300216,1.921023803493124,20,10,0,64
16,36.19825949411501,37.245906545426635,20.306009726430535,73.64056207130281,0.1853020188851842,1.763842435120533,1.763842435120533,1.9982139616202599,20,10,0,64
17,37.91544979083894,38.551367178147395,22.331756332980916,79.23014502091613,0.16677181699666577,1.8129763670828374,1.8129763670828374,2.078112874611797,20,10,0,64
18,39.7229691342616,39.95237409750087,24.510780493410792,85.23694826965964,0.1500946352969992,1.8626052279886085,1.8626052279886085,2.160869627842221,20,10,0,64
19,41.6249621877612,41.452491082228484,26.85717094300135,91.7016023287391,0.13508517176729928,1.9127910055529012,1.9127910055529012,2.2466387086956834,20,10,0,64
20,43.62587576599297,43.05549765743347,29.386187591599036,98.66920275159428,0.12157665459056936,1.9635977588976854,1.9635977588976854,2.3355803254778706,20,10,0,64
21,45.73046412741006,44.76540614715556,32.11442272085256,106.1897696507868,0.10941898913151243,2.015091791590848,2.015091791590848,2.42786073714486,20,10,0,64
22,47.94379609985711,46.58647916499569,35.059980153600925,114.31875684696774,0.0984770902183612,2.0673418305014293,2.0673418305014293,2.5236525946199646,20,10,0,64
23,50.2712639386689,48.523247460854115,38.242674366658015,123.11761588149501,0.08862938119652508,2.120419211025321,2.120419211025321,2.6231352944893565,20,10,0,64
24,52.71859383361715,50.58052808470804,41.68425170465221,132.65442070516306,0.07976644307687257,2.174398069251027,2.174398069251027,2.7264953458891084,20,10,0,64
25,55.291857997926115,52.763442865311056,45.408636045828956,143.00455949857314,0.07178979876918531,2.2293555416523856,2.2293555416523856,2.8339267514203508,20,10,0,64
26,57.997488288837125,55.07743723235066,49.4422014712173,154.25150079201396,0.06461081889226679,2.2853719729144593,2.2853719729144593,2.9456314029554194,20,10,0,64
27,60.84229132452402,57.52829943509363,53.81407469769217,166.4876418422167,0.05814973700304011,2.3425311325201092,2.3425311325201092,3.0618194932263223,20,10,0,64
28,63.833465076414285,60.12218022939918,58.5564702556691,179.815248098711,0.0523347633027361,2.4009204407481657,2.4009204407481657,3.1827099441174624,20,10,0,64
29,66.97861692913054,62.86561311892331,63.705061627011744,194.34749356343505,0.04710128697246249,2.4606312047596224,2.4606312047596224,3.308530852617544,20,10,0,64
0,12.029284128386522,29.924724661125094,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,65
1,12.702708218747702,29.88025727001375,0.9320961951715457,21.419010377913455,0.9,1.0332365365827259,1.0332365365827259,1.0178780322500782,20,10,0,65
2,13.475003997770525,29.896301624293965,1.8751804260274543,23.009505661089086,0.81,1.0662965196459306,1.0662965196459306,1.0383494549670838,20,10,0,65
3,14.334530220999548,29.973617878866165,2.834734556630182,24.7710694744907,0.7290000000000001,1.0991638650496314,1.0991638650496314,1.0614288102294727,20,10,0,65
4,15.272696507101251,30.113613375056698,3.8160897979926522,26.704716558635273,0.6561000000000001,1.1318229871675216,1.1318229871675216,1.0871420143385617,20,10,0,65
5,16.28364764477025,30.318308692690493,4.824494137287122,28.812915948683386,0.5904900000000002,1.1642586435536708,1.1642586435536708,1.1155262757071436,20,10,0,65
6,17.36386320370469,30.590305597770122,5.865180951810478,31.099639029317686,0.5314410000000002,1.1964557834488507,1.1964557834488507,1.1466300752673502,20,10,0,65
7,18.511766523950126,30.932756702879885,6.94343917325569,33.570432742849974,0.47829690000000014,1.2283993990799744,1.2283993990799744,1.180513208242305,20,10,0,65
8,19.727384971005815,31.34933676554786,8.064685494336906,36.23251874225022,0.43046721000000016,1.2600743787381794,1.2600743787381794,1.217246886492064,20,10,0,65
9,21.012073498885282,31.844215706200107,9.234539256436214,39.094919796409165,0.38742048900000015,1.2914653606464253,1.2914653606464253,1.256913900999933,20,10,0,65
10,22.368299059185794,32.42203361373262,10.458900824064287,42.168615283111635,0.34867844010000015,1.3225565866464277,1.3225565866464277,1.2996088444126015,20,10,0,65
11,23.79947770613809,33.08787820036975,11.744034442297773,45.46672815702159,0.31381059609000017,1.3533317547474246,1.3533317547474246,1.3454383938888177,20,10,0,65
12,25.30985500864988,33.8472653433954,13.096656791885428,49.00474636675638,0.28242953648100017,1.3837738695859498,1.3837738695859498,1.3945216548485255,20,10,0,65
13,26.904421095068184,34.70612348537427,14.524032710226116,52.80078232857427,0.25418658283290013,1.413865089846519,1.413865089846519,1.4469905665495493,20,10,0,65
14,28.58885304423844,35.67078273678646,16.03407984336846,56.87587475670563,0.22876792454961012,1.443586571688066,1.443586571688066,1.5029903707539227,20,10,0,65
15,30.36947880403593,36.747969523350115,17.63548434436608,61.254337915240825,0.2058911320946491,1.4729183072101406,1.4729183072101406,1.5626801450827712,20,10,0,65
16,32.25325812753521,37.944807542376054,19.337830147609438,65.96416420825372,0.1853020188851842,1.501838956976321,1.501838956976321,1.6262334029991425,20,10,0,65
17,34.247777098504045,39.26882564652275,21.151744838768426,71.03748697947677,0.16677181699666577,1.5303256755900057,1.5303256755900057,1.6938387627042348,20,10,0,65
18,36.36125367653472,40.72797307685679,23.08906571774841,76.51111146812416,0.1500946352969992,1.558353929289667,1.558353929289667,1.765700687585947,20,10,0,65
19,38.60255235919821,42.330642244092516,25.16303032958877,82.42712308328488,0.13508517176729928,1.5858973044967555,1.5858973044967555,1.842040301221522,20,10,0,65
20,40.98120657111164,44.08569903354275,27.388496526952085,88.83358353808391,0.12157665459056936,1.6129273062095106,1.6129273062095106,1.9230962803101341,20,10,0,65
21,43.50744778181136,46.002520410061884,29.78219803795438,95.78532695186551,0.10941898913151243,1.6394131450899987,1.6394131450899987,2.009125829298568,20,10,0,65
22,46.192240654230375,48.091038943179996,32.36304255270507,103.3448698127204,0.0984770902183612,1.6653215120393816,1.6653215120393816,2.100405740865654,20,10,0,65
23,49.04732375592975,50.36179377134363,35.15246051620647,111.58345072641987,0.08862938119652508,1.6906163389976925,1.6906163389976925,2.1972335468508755,20,10,0,65
24,52.08525554343004,52.82598748134665,38.17481412540205,120.58221819844101,0.07976644307687257,1.7152585446388873,1.7152585446388873,2.2999287646517215,20,10,0,65
25,55.319465469266504,55.49554839120581,41.45787747054039,130.43358734570165,0.07178979876918531,1.7392057635594391,1.7392057635594391,2.408834244575055,20,10,0,65
26,58.764310171737684,58.38319778320972,45.03340032668765,141.242789462322,0.06461081889226679,1.7624120574788886,1.7624120574788886,2.5243176241123355,20,10,0,65
27,62.435134796246864,61.50252172695278,48.937769776057586,153.1296418245518,0.05814973700304011,1.7848276068832554,1.7848276068832554,2.6467728956193293,20,10,0,65
28,66.34833957031054,64.86804724733611,53.21278560785522,166.23056907724262,0.0523347633027361,1.8063983814465836,1.8063983814465836,2.7766220944204574,20,10,0,65
29,70.52145181599303,68.49532271815245,57.906567280656375,180.70091207029563,0.04710128697246249,1.8270657874617722,1.8270657874617722,2.914317114928788,20,10,0,65
0,25.841383835203427,24.494203098911417,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,66
1,26.647399866137217,25.10781746048872,0.8908643158848485,21.658940245666933,0.9,1.0399735911780466,1.0399735911780466,1.0560130861542416,20,10,0,66
2,27.520045220492673,25.790850346124206,1.793549866147393,23.47963214089669,0.81,1.0808418997476057,1.0808418997476057,1.11338270380342,20,10,0,66
3,28.461610911647465,26.545304902449566,2.7196455931828285,25.47385504169991,0.7290000000000001,1.1226481545077718,1.1226481545077718,1.172179358778837,20,10,0,66
4,29.47460368423627,27.373324203866563,3.6813475174156287,27.6550796010917,0.6561000000000001,1.1654384997822824,1.1654384997822824,1.2324768343175188,20,10,0,66
5,30.561752572668237,28.277204868340956,4.69157933859825,30.038629864260425,0.5904900000000002,1.2092620991585472,1.2092620991585472,1.2943523601303792,20,10,0,66
6,31.726015849051894,29.259411472629925,5.764108764466937,32.641865969154175,0.5314410000000002,1.254171247924715,1.254171247924715,1.3578867916529653,20,10,0,66
7,32.97058844265845,30.322591475224993,6.913662449242698,35.48438953481292,0.47829690000000014,1.300221494480446,1.300221494480446,1.423164799934279,20,10,0,66
8,34.29890990861003,31.469590414633615,8.156043235721333,38.5882740771336,0.43046721000000016,1.3474717710241235,1.3474717710241235,1.490275072651394,20,10,0,66
9,35.71467301807755,32.70346721457343,9.508253974598233,41.97832307573225,0.38742048900000015,1.3959845338470134,1.3959845338470134,1.5593105267710201,20,10,0,66
10,37.22183303657413,34.02750949036342,10.988632482640867,45.68235862940788,0.34867844010000015,1.445825913593493,1.445825913593493,1.6303685334139082,20,10,0,66
11,38.824617751436314,35.44524880799293,12.617002196817058,49.73154398500774,0.31381059609000017,1.497065875875967,1.497065875875967,1.7035511555141576,20,10,0,66
12,40.527538304653895,36.96047589638154,14.414842840620478,54.16074360920841,0.28242953648100017,1.549778392663612,1.549778392663612,1.7789653989031606,20,10,0,66
13,42.33540088306704,38.577255852999606,16.405485036505702,59.008924899261835,0.25418658283290013,1.6040416248956593,1.6040416248956593,1.8567234774872439,20,10,0,66
14,44.25331931472277,40.29994341323246,18.614332383004598,64.31960610198031,0.22876792454961012,1.6599381168027434,1.6599381168027434,1.9369430932291547,20,10,0,66
15,46.28672861791697,42.13319837536882,21.069114164725683,70.14135553555845,0.2058911320946491,1.7175550024538833,1.7175550024538833,2.0197477316864783,20,10,0,66
16,48.44139954813141,44.08200128708357,23.800171649268503,76.52834779225402,0.1853020188851842,1.776984225082145,1.776984225082145,2.105266973905052,20,10,0,66
17,50.72345418765946,46.15166950718812,26.840780885574475,83.54098324814247,0.16677181699666577,1.8383227697789883,1.8383227697789883,2.19363682551253,20,10,0,66
18,53.13938262312517,48.34787375967589,30.227515062005626,91.24657792652594,0.1500946352969992,1.9016729101858492,1.9016729101858492,2.2850000639066237,20,10,0,66
19,55.69606075725718,50.67665529702822,34.00064979665897,99.7201315623533,0.13508517176729928,1.9671424698518205,1.9671424698518205,2.3795066044843396,20,10,0,66
20,58.40076930309481,53.14444378751147,38.204615192792936,109.04518260534418,0.12157665459056936,2.0348450989684057,2.0348450989684057,2.4773138869128823,20,10,0,66
21,61.26121401119834,55.75807603773079,42.888499071773545,119.31475988958826,0.10941898913151243,2.1049005672364043,2.1049005672364043,2.578587282499967,20,10,0,66
22,64.28554718333336,58.52481565773466,48.10660647107332,130.63244179852822,0.0984770902183612,2.1774350736662074,2.1774350736662074,2.683500523781261,20,10,0,66
23,67.4823905294382,61.452373772029986,53.91908124871292,143.11353497902863,0.08862938119652508,2.252581574161161,2.252581574161161,2.792236157505672,20,10,0,66
24,70.86085942840684,64.54893087634309,60.39259645895964,156.88638602068676,0.07976644307687257,2.3304801277844946,2.3304801277844946,2.90498602226548,20,10,0,66
25,74.4305886572867,67.8231599370979,67.60112105515421,172.09384103224423,0.07178979876918531,2.411278262663573,2.411278262663573,3.0219517520879764,20,10,0,66
26,78.20175965786608,71.28425082852202,75.62677143831628,188.89486973325194,0.06461081889226679,2.495131362541278,2.495131362541278,3.143345307378565,20,10,0,66
27,82.18512941428604,74.94193620110661,84.56075741342714,207.46637255531792,0.05814973700304011,2.5822030750431226,2.5822030750431226,3.269389534682446,20,10,0,66
28,86.39206102024069,78.8065188748561,94.50443325118923,228.00519133480665,0.0523347633027361,2.6726657427905574,2.6726657427905574,3.4003187568131295,20,10,0,66
29,90.83455601951759,82.88890085135264,105.57046579630716,250.7303465016473,0.04710128697246249,2.766700858555972,2.766700858555972,3.536379394981515,20,10,0,66
0,20.576339460045837,25.90145648317412,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,67
1,21.564126795096257,26.427633885334163,0.8926160639069275,21.51845736930502,0.9,1.036284220612751,1.036284220612751,1.0547751829098193,20,10,0,67
2,22.6012672828203,27.01061434569506,1.8000541007207564,23.192198712781046,0.81,1.0729599302687185,1.0729599302687185,1.1122632052624177,20,10,0,67
3,23.689812425376655,27.652776284131928,2.7324951722223165,25.032193093927237,0.7290000000000001,1.1100727713152867,1.1100727713152867,1.172554451337459,20,10,0,67
4,24.832161800163583,28.356693755036023,3.7000907211588725,27.050855792594195,0.6561000000000001,1.1476697680139025,1.1476697680139025,1.2357456440686085,20,10,0,67
5,26.031045795049167,29.12513904519313,4.713031942841128,29.262186537442965,0.5904900000000002,1.1857994837361199,1.1857994837361199,1.3019400330605833,20,10,0,67
6,27.28951416903197,29.9610874036118,5.781626410501812,31.681926050034733,0.5314410000000002,1.224512182433278,1.224512182433278,1.3712476026245946,20,10,0,67
7,28.61092965096708,30.867723866745173,6.916383369624404,34.32773283591751,0.47829690000000014,1.2638599950372675,1.2638599950372675,1.4437853002918737,20,10,0,67
8,29.998965903060576,31.848452126879465,8.128108759308562,37.2193824356014,0.43046721000000016,1.3038970914619774,1.3038970914619774,1.5196772863424246,20,10,0,67
9,31.457609287772065,32.90690537942328,9.428010784429288,40.37899165616372,0.38742048900000015,1.3446798588900724,1.3446798588900724,1.599055204964745,20,10,0,67
10,32.991163979670524,34.04695907715946,10.827816768252772,43.83127064699796,0.34867844010000015,1.386267087047767,1.386267087047767,1.6820584777423229,20,10,0,67
11,34.60426005489707,35.27274551660111,12.339902057706409,47.60380606602061,0.31381059609000017,1.4287201611913054,1.4287201611913054,1.7688346202445537,20,10,0,67
12,36.30186426973845,36.58867018345935,13.977431914678045,51.72737901115958,0.28242953648100017,1.4721032635529236,1.4721032635529236,1.859539582583731,20,10,0,67
13,38.08929330713341,37.99942979059558,15.754517581574154,56.23632187252191,0.25418658283290013,1.5164835840212811,1.5164835840212811,1.9543381148862278,20,10,0,67
14,39.97222932698863,39.51003195216133,17.68638803230534,61.168918800396554,0.22876792454961012,1.561931540861743,1.561931540861743,2.053404158715292,20,10,0,67
15,41.95673770440675,41.12581645121743,19.789579289002706,66.56785509118684,0.2058911320946491,1.6085210123155822,1.6085210123155822,2.1569212655754,20,10,0,67
16,44.04928688073709,42.85247807418622,22.082143584121624,72.48072147648527,0.1853020188851842,1.6563295799542659,1.6563295799542659,2.2650830437241494,20,10,0,67
17,46.25677028704143,44.69609100323228,24.58388106758599,78.96058006992843,0.16677181699666577,1.7054387847055836,1.7054387847055836,2.378093634617692,20,10,0,67
18,48.58653032925574,46.66313477635662,27.31659719549996,86.06659959363024,0.1500946352969992,1.755934396512647,1.755934396512647,2.4961682204200555,20,10,0,67
19,51.04638444999637,48.76052184399387,30.30438939164019,93.86476848377224,0.13508517176729928,1.8079066986348593,1.8079066986348593,2.619533564115745,20,10,0,67
20,53.64465330442444,50.995626769719884,33.57396704988458,102.42869557788298,0.12157665459056936,1.86145078765199,1.86145078765199,2.7484285838792983,20,10,0,67
21,56.39019110753055,53.37631714094043,37.15500945187682,111.84050933089767,0.10941898913151243,1.9166668902886894,1.9166668902886894,2.8831049634752826,20,10,0,67
22,59.29241822820077,55.91098627290653,41.080566718279876,122.19186791182366,0.0984770902183612,1.9736606982373506,1.9736606982373506,3.023827800588123,20,10,0,67
23,62.36135612194736,58.60858780597121,45.3875095039925,133.58509411873123,0.08862938119652508,2.0325437222223326,2.0325437222223326,3.1708762951136187,20,10,0,67
24,65.60766470962291,61.478672311648936,50.117033798926,146.13445084057065,0.07976644307687257,2.093433666618542,2.093433666618542,3.324544479583472,20,10,0,67
25,69.04268232411442,64.53142603782236,55.315227918815516,159.967574816804,0.07178979876918531,2.156454826012337,2.156454826012337,3.4851419940412356,20,10,0,67
26,72.6784683612018,67.7777119374779,61.0337095789131,175.22708873037246,0.06461081889226679,2.221738505173116,2.221738505173116,3.6529949078432757,20,10,0,67
27,76.52784878470028,71.2291131387971,67.33034185275248,192.0724142504019,0.05814973700304011,2.2894234639899134,2.2894234639899134,3.8284465910222836,20,10,0,67
28,80.60446464988026,74.8979790274598,74.27003784588014,210.68181155708592,0.0523347633027361,2.359656389019304,2.359656389019304,4.011858638024082,20,10,0,67
29,84.92282382314289,78.79747412481568,81.9256650800918,231.25467417627218,0.04710128697246249,2.4325923933891374,2.4325923933891374,4.20361184681178,20,10,0,67
0,28.565552090559773,24.344839299712657,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,68
1,29.497765972199144,25.204824325113535,0.8852605263391118,21.64077757541942,0.9,1.0395377613841634,1.0395377613841634,1.070513783827354,20,10,0,68
2,30.498438435037063,26.132751703112575,1.782956371738256,23.462359169414036,0.81,1.0804228983290434,1.0804228983290434,1.1429571406229226,20,10,0,68
3,31.569985793222614,27.13014469457031,2.7038850840285367,25.48084279775457,0.7290000000000001,1.1227124333793168,1.1227124333793168,1.217437350849051,20,10,0,68
4,32.715092231392155,28.198837114414648,3.6591268296922768,27.71427430086629,0.6561000000000001,1.1664668802909357,1.1664668802909357,1.2940645624371516,20,10,0,68
5,33.936715873834075,29.340978254575504,4.660152060957415,30.18283985602237,0.5904900000000002,1.211750389751154,1.211750389751154,1.372952033080081,20,10,0,68
6,35.23809598824145,30.55903757133518,5.7189338039117175,32.909082517548015,0.5314410000000002,1.2586309046299218,1.2586309046299218,1.4542163778632045,20,10,0,68
7,36.622761408268126,31.855809602528645,6.848066657245835,35.91814532412171,0.47829690000000014,1.3071803252181935,1.3071803252181935,1.5379778229259613,20,10,0,68
8,38.09454024854499,33.234419502336486,8.060894602310276,39.2380438491646,0.43046721000000016,1.3574746849364405,1.3574746849364405,1.624360465855471,20,10,0,68
9,39.657570978021525,34.69832950896174,9.371649721776881,42.89997144495532,0.38742048900000015,1.4095943370260724,1.4095943370260724,1.713492543525728,20,10,0,68
10,41.31631491238107,36.25134659706312,10.795603926053008,46.93864084876693,0.34867844010000015,1.4636241527676823,1.4636241527676823,1.805506708110261,20,10,0,68
11,43.0755701836332,37.89763151404232,12.349235813651331,51.39266628588231,0.31381059609000017,1.519653731803115,1.519653731803115,1.9005403120127713,20,10,0,68
12,44.9404872445561,39.64170935731401,14.050414861293167,56.304990726399275,0.28242953648100017,1.577777625173383,1.577777625173383,1.9987357024792882,20,10,0,68
13,46.916585967169915,41.48848181780924,15.918605264592628,61.723363537689366,0.25418658283290013,1.6380955717215993,1.6380955717215993,2.1002405266767292,20,10,0,68
14,49.0097743975986,43.44324119201529,17.9750919388925,67.70087443054454,0.22876792454961012,1.7007127485493967,1.7007127485493967,2.2052080480465976,20,10,0,68
15,51.22636923427949,45.511686249509005,20.24323144613918,74.29655033380682,0.2058911320946491,1.7657400362569344,1.7657400362569344,2.3137974747687986,20,10,0,68
16,53.57311810228921,47.69994003388173,22.748730938575587,81.57602266018128,0.1853020188851842,1.8332942997406818,1.8332942997406818,2.426174301199413,20,10,0,68
17,56.05722370339613,50.014569670984834,25.519958603029302,89.61227335690121,0.16677181699666577,1.9034986853698161,1.9034986853698161,2.542510663177663,20,10,0,68
18,58.686369929176166,52.46260825850312,28.588289550169378,98.48646918238907,0.1500946352969992,1.9764829354115143,1.9764829354115143,2.6629857081314072,20,10,0,68
19,61.468750033032265,55.05157891413009,31.988491621860614,108.28889482922924,0.13508517176729928,2.052383720627698,2.052383720627698,2.787785980947386,20,10,0,68
20,64.41309696615677,57.78952106537502,35.759156189034044,119.11999684181193,0.12157665459056936,2.1313449920212206,2.1313449920212206,2.9171058266121404,20,10,0,68
21,67.52871599231624,60.685019071734764,39.943179686920665,131.0915517733256,0.10941898913151243,2.2135183527681166,2.2135183527681166,3.0511478106722025,20,10,0,68
22,70.82551970679076,63.747233279199804,44.58830239105267,144.32797371333672,0.0984770902183612,2.2990634514346753,2.2990634514346753,3.190123158607947,20,10,0,68
